dataset,cell_type_full,consensus_label,original_label,reannotation_type,predicted_label,pred_confidence,set_size_naive,set_size_structure,pattern
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999928860338667,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999706413868404,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9984090817198709,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999657764703066,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9997621219276484,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999210486888968,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999909006818891,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999401361338286,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9999715583842155,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999921844869093,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999623933875967,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999956758907477,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Multiciliated lineage,0.8739205467263063,1,2,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9981411750441549,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9995010782147642,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999804771527058,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999980399501158,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9485382466705993,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999717818414527,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9995484560227942,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,respiratory basal cell,Basal,Basal,Misannotated,Secretory,0.7562315614239831,1,2,C_predicts_something_else
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.999997438572954,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999589690641142,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9967821782383334,1,0,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999186025138596,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9990999763402925,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9927179978299876,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.999998452360507,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998054477554217,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999951805589412,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999897994889642,1,0,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999932295958998,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9987479034669188,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999840551645137,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999958024342492,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9114141942032479,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999959168292126,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999871982854385,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9997915190152403,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999894745958188,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999910246442907,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999970477326414,1,0,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999934372692212,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.9378329310508098,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999818983780399,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999847115247398,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9997962761015081,0,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998701226281416,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999826670495984,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9745901597636123,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9756974222595897,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9996071507549491,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999632239482478,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999942535795945,1,0,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.8045756156257656,2,2,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999360623405777,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9993389279812757,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999920951198724,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999965639712285,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999963129936444,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999824437944075,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999868314242076,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999948897841575,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999185166524164,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998322822205582,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999894555164712,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999858437006313,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999968824913115,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9996315500398216,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999986614944328,1,0,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999918587502019,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998710693939649,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999426460139963,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Squamous,Misannotated,Secretory,0.9904070828898934,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9024636962024288,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9995657603274837,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999222414817218,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999880173682181,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Squamous,Misannotated,Secretory,0.9989086493492131,1,0,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999480325957535,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998182510669971,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9955761638149113,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999683457768958,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998160846762565,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999529526167281,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9996205859978248,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Squamous,Misannotated,Secretory,0.9997793975162991,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999670701639504,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.858298096704544,2,2,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999960809834586,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999644110143451,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9996768542244794,1,0,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999684709956234,1,0,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,respiratory tract hillock cell,Basal,Basal,Misannotated,Secretory,0.5066578313672004,2,3,C_predicts_something_else
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.8859560045557393,1,2,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999909063228029,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9999553234900977,1,0,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999379006806234,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999733771125612,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9994261061741715,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998213069661844,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9997177784425881,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Basal,0.7299565188882304,2,2,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998946567167808,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9995177632498784,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9920997754722327,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999816301912174,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.955758808091633,1,0,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999853527203231,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998002015357729,0,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Squamous,Misannotated,Secretory,0.9930704292744434,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9984153677062667,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999453680549933,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9996813758259854,1,0,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999955275197469,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9982883799726536,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999871773858813,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999685401532256,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9992852542986393,1,0,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999814813902494,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999968850589318,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999628915688318,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9989271614756229,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999650837617706,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9997389389521051,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999918090883292,1,0,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998245864838826,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999300026049563,1,0,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,club cell,Secretory,Basal,Misannotated,Secretory,0.9958756679709451,1,1,B_catches_correction
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999097167456353,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999870186812553,1,1,A_matches_original_wrong_label
Jain_Misharin_2021_10Xv1,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999789227577587,1,1,A_matches_original_wrong_label
